,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target_Graduate
1133,0.0,0.0,0.1111111111111111,0.6875,1,0.0,0.0,0.42857142857142855,0.0,0.29032258064516125,0.1111111111111111,0,0,0,1,0,1,0.018867924528301883,0,0.0,0.2692307692307693,0.15555555555555556,0.2692307692307693,0.7777777777777777,0.0,0.0,0.34782608695652173,0.24242424242424243,0.4,0.8333333333333333,0.0,0.6666666666666667,0.0,0.5714285714285714,1
1134,0.0,0.4117647058823529,0.1111111111111111,0.625,1,0.0,0.0,0.75,0.787878787878788,0.16129032258064516,0.13333333333333333,0,0,0,0,0,0,0.05660377358490565,0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.8888888888888888,0.6666666666666666,0.0,0
1135,0.0,0.8235294117647058,0.1111111111111111,0.0625,1,0.8125,0.0,0.75,0.787878787878788,0.16129032258064516,0.13333333333333333,0,0,0,0,0,0,0.169811320754717,0,0.2,0.34615384615384615,0.2,0.15384615384615385,0.611111111111111,0.0,0.15789473684210525,0.43478260869565216,0.36363636363636365,0.15000000000000002,0.611111111111111,0.0,0.5555555555555556,0.0,0.7142857142857142,0
1136,0.0,0.0,0.3333333333333333,0.25,1,0.0,0.0,0.75,0.8181818181818182,0.29032258064516125,0.2,1,0,0,1,0,1,0.018867924528301883,0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.7777777777777777,0.0,0.0,0.2608695652173913,0.24242424242424243,0.30000000000000004,0.7222222222222222,0.0,0.3333333333333335,0.3333333333333333,0.7142857142857142,1
1137,0.0,0.0,0.1111111111111111,0.625,1,0.0,0.0,0.0,0.8181818181818182,0.12903225806451613,0.2,1,0,0,1,0,1,0.07547169811320753,0,0.0,0.23076923076923078,0.17777777777777778,0.23076923076923078,0.6666666666666666,0.0,0.0,0.2608695652173913,0.33333333333333337,0.15000000000000002,0.611111111111111,0.0,0.3333333333333335,0.3333333333333333,0.7142857142857142,0
1138,0.0,0.4117647058823529,0.4444444444444444,0.6875,1,0.0,0.0,0.7857142857142857,0.787878787878788,0.0967741935483871,0.06666666666666667,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.3076923076923077,0.17777777777777778,0.2692307692307693,0.7222222222222222,0.0,0.0,0.34782608695652173,0.24242424242424243,0.35000000000000003,0.7222222222222222,0.0,0.3333333333333335,0.3333333333333333,0.7142857142857142,1
1139,0.0,0.0,0.1111111111111111,0.3125,1,0.0,0.0,0.42857142857142855,0.3939393939393939,0.12903225806451613,0.13333333333333333,1,0,0,1,0,0,0.05660377358490565,0,0.0,0.23076923076923078,0.3111111111111111,0.23076923076923078,0.7222222222222222,0.0,0.0,0.2608695652173913,0.2727272727272727,0.30000000000000004,0.7777777777777777,0.0,0.8888888888888888,0.6666666666666666,0.0,1
1140,0.0,0.0,0.6666666666666666,0.6875,1,0.0,0.0,0.7857142857142857,0.3939393939393939,0.16129032258064516,0.13333333333333333,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.2692307692307693,0.24444444444444446,0.2692307692307693,0.7222222222222222,0.0,0.0,0.34782608695652173,0.3939393939393939,0.35000000000000003,0.6666666666666666,0.0,0.8888888888888888,0.6666666666666666,0.0,1
1141,0.0,0.4117647058823529,0.6666666666666666,0.5,1,0.0,0.0,0.42857142857142855,0.8181818181818182,0.22580645161290322,0.2,0,0,0,1,0,1,0.037735849056603765,0,0.0,0.19230769230769232,0.11111111111111112,0.19230769230769232,0.6666666666666666,0.0,0.0,0.21739130434782608,0.24242424242424243,0.15000000000000002,0.611111111111111,0.0,0.5555555555555556,1.0,0.42857142857142855,0
1142,0.0,0.0,0.1111111111111111,0.8125,1,0.0,0.0,0.0,0.0,0.06451612903225806,0.04444444444444444,1,0,0,1,0,0,0.05660377358490565,0,0.0,0.19230769230769232,0.11111111111111112,0.15384615384615385,0.8333333333333333,0.0,0.0,0.21739130434782608,0.15151515151515152,0.2,0.7222222222222222,0.0,0.0,0.6666666666666666,0.5714285714285714,0
1143,0.0,0.0,0.1111111111111111,0.9375,1,0.0,0.0,0.42857142857142855,0.3939393939393939,0.29032258064516125,0.1111111111111111,0,0,1,1,0,1,0.018867924528301883,0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.7222222222222222,0.0,0.0,0.2608695652173913,0.21212121212121213,0.30000000000000004,0.6666666666666666,0.0,0.5555555555555556,1.0,0.42857142857142855,1
1144,0.0,0.3529411764705882,0.2222222222222222,0.5,1,0.0,0.0,0.75,0.787878787878788,0.29032258064516125,0.2,1,0,0,1,0,1,0.05660377358490565,0,0.0,0.19230769230769232,0.17777777777777778,0.11538461538461539,0.6666666666666666,0.0,0.0,0.21739130434782608,0.2727272727272727,0.2,0.6666666666666666,0.0,0.3333333333333335,0.3333333333333333,0.7142857142857142,0
1145,0.0,0.0,0.2222222222222222,0.125,0,0.0,0.0,0.42857142857142855,0.2424242424242424,0.0,0.0,1,0,0,1,0,0,0.09433962264150941,0,0.0,0.23076923076923078,0.15555555555555556,0.19230769230769232,0.7222222222222222,0.0,0.0,0.2608695652173913,0.2727272727272727,0.25,0.6666666666666666,0.0,0.0,0.6666666666666666,0.5714285714285714,1
1146,0.0,0.0,0.1111111111111111,0.0625,1,0.0,0.0,0.42857142857142855,0.8181818181818182,0.12903225806451613,0.1111111111111111,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5714285714285714,0
1147,0.0,0.8823529411764706,0.1111111111111111,1.0,0,0.0,0.0,0.42857142857142855,0.8181818181818182,0.16129032258064516,0.15555555555555556,0,0,0,1,0,0,0.07547169811320753,0,0.05,0.19230769230769232,0.2,0.15384615384615385,0.611111111111111,0.0,0.05263157894736842,0.21739130434782608,0.15151515151515152,0.25,0.611111111111111,0.0,0.11111111111111116,0.3333333333333333,1.0,1
1148,0.0,0.47058823529411764,0.2222222222222222,0.9375,1,0.0,0.0,0.0,0.0,0.29032258064516125,0.0,0,0,0,1,0,0,0.018867924528301883,0,0.0,0.2692307692307693,0.26666666666666666,0.23076923076923078,0.6666666666666666,0.0,0.0,0.30434782608695654,0.33333333333333337,0.30000000000000004,0.6666666666666666,0.0,0.6666666666666667,0.0,0.5714285714285714,0
1149,0.0,0.0,0.1111111111111111,0.6875,1,0.0,0.0,0.42857142857142855,0.3939393939393939,0.12903225806451613,0.08888888888888889,0,0,0,1,0,0,0.018867924528301883,0,0.0,0.3076923076923077,0.17777777777777778,0.2692307692307693,0.7222222222222222,0.0,0.0,0.34782608695652173,0.24242424242424243,0.35000000000000003,0.7222222222222222,0.0,0.5555555555555556,1.0,0.42857142857142855,1
1150,0.0,0.0,0.1111111111111111,0.25,1,0.0,0.0,0.3214285714285714,0.3939393939393939,0.12903225806451613,0.1111111111111111,0,1,0,1,0,1,0.018867924528301883,0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.6666666666666666,0.0,0.0,0.2608695652173913,0.24242424242424243,0.30000000000000004,0.611111111111111,0.0,0.11111111111111116,0.3333333333333333,1.0,1
1151,0.0,0.4117647058823529,0.1111111111111111,0.0625,1,0.0,0.0,0.75,0.787878787878788,0.29032258064516125,0.022222222222222223,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.6666666666666666,0.0,0
1152,0.0,0.4117647058823529,0.3333333333333333,0.5,1,0.0,0.0,0.0,0.3939393939393939,0.0967741935483871,0.1111111111111111,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.19230769230769232,0.15555555555555556,0.11538461538461539,0.5555555555555556,0.0,0.0,0.21739130434782608,0.33333333333333337,0.15000000000000002,0.7777777777777777,0.0,0.3333333333333335,0.3333333333333333,0.7142857142857142,0
1153,0.0,0.0,0.1111111111111111,0.6875,1,0.0,0.0,0.7857142857142857,0.0,0.29032258064516125,0.08888888888888889,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.2692307692307693,0.22222222222222224,0.19230769230769232,0.6666666666666666,0.0,0.0,0.30434782608695654,0.21212121212121213,0.25,0.7222222222222222,0.0,1.0,0.0,0.5714285714285714,0
1154,0.0,0.0,0.3333333333333333,0.6875,1,0.0,0.0,0.0,0.787878787878788,0.22580645161290322,0.15555555555555556,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.3076923076923077,0.24444444444444446,0.2692307692307693,0.7222222222222222,0.0,0.0,0.34782608695652173,0.33333333333333337,0.35000000000000003,0.7222222222222222,0.0,0.3333333333333335,0.3333333333333333,0.7142857142857142,1
1155,0.0,0.0,0.1111111111111111,0.5,1,0.0,0.0,0.0,0.030303030303030304,0.32258064516129037,0.22222222222222224,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.19230769230769232,0.2,0.15384615384615385,0.6666666666666666,0.0,0.0,0.21739130434782608,0.30303030303030304,0.2,0.6666666666666666,0.0,0.11111111111111116,0.3333333333333333,1.0,0
1156,0.0,0.4117647058823529,0.1111111111111111,0.625,1,0.0,0.0,0.7857142857142857,0.787878787878788,0.29032258064516125,0.15555555555555556,1,0,0,0,0,0,0.037735849056603765,0,0.0,0.23076923076923078,0.2,0.11538461538461539,0.611111111111111,0.0,0.0,0.2608695652173913,0.4545454545454546,0.05,0.5555555555555556,0.0,0.3333333333333335,0.3333333333333333,0.7142857142857142,0
1157,0.0,0.3529411764705882,0.4444444444444444,0.625,1,0.0,0.0,0.7857142857142857,0.787878787878788,0.29032258064516125,0.15555555555555556,1,0,0,1,0,1,0.07547169811320753,0,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.7222222222222222,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.6666666666666666,0.0,0.11111111111111116,0.3333333333333333,1.0,1
1158,0.0,0.0,0.2222222222222222,0.875,1,0.0,0.65,0.0,0.787878787878788,0.29032258064516125,0.15555555555555556,0,0,0,1,0,1,0.05660377358490565,1,0.0,0.23076923076923078,0.2,0.19230769230769232,0.611111111111111,0.0,0.0,0.2608695652173913,0.2727272727272727,0.25,0.611111111111111,0.0,0.8888888888888888,0.6666666666666666,0.0,1
1159,0.0,0.0,0.1111111111111111,0.5,1,0.0,0.0,0.42857142857142855,0.3939393939393939,0.0967741935483871,0.2,1,0,0,1,0,1,0.05660377358490565,0,0.0,0.19230769230769232,0.15555555555555556,0.19230769230769232,0.7777777777777777,0.0,0.0,0.21739130434782608,0.21212121212121213,0.25,0.7222222222222222,0.0,0.4444444444444444,0.0,0.8571428571428571,1
1160,0.0,0.6470588235294117,0.1111111111111111,1.0,0,0.6875,0.0,0.75,0.787878787878788,0.29032258064516125,0.2,0,0,0,1,0,0,0.45283018867924524,0,0.0,0.19230769230769232,0.17777777777777778,0.19230769230769232,0.611111111111111,0.0,0.0,0.21739130434782608,0.18181818181818182,0.25,0.611111111111111,0.08333333333333333,0.0,0.6666666666666666,0.5714285714285714,1
1161,0.6000000000000001,0.1764705882352941,0.1111111111111111,0.6875,1,0.875,0.0,0.75,0.787878787878788,0.0967741935483871,0.06666666666666667,1,0,0,1,0,0,0.2830188679245283,0,0.0,0.2692307692307693,0.35555555555555557,0.15384615384615385,0.7222222222222222,0.0,0.0,0.30434782608695654,0.24242424242424243,0.35000000000000003,0.6666666666666666,0.0,0.5555555555555556,0.0,0.7142857142857142,0
1162,0.0,0.4117647058823529,0.3333333333333333,0.6875,1,0.0,0.0,0.7857142857142857,0.0,0.29032258064516125,0.1111111111111111,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.3076923076923077,0.17777777777777778,0.2692307692307693,0.7777777777777777,0.0,0.0,0.34782608695652173,0.24242424242424243,0.35000000000000003,0.7777777777777777,0.0,0.3333333333333335,0.3333333333333333,0.7142857142857142,1
1163,0.6000000000000001,0.6470588235294117,0.1111111111111111,0.125,0,0.0,0.0,0.75,0.787878787878788,0.0967741935483871,0.08888888888888889,0,0,0,1,0,1,0.33962264150943394,0,0.0,0.23076923076923078,0.2,0.23076923076923078,0.611111111111111,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.611111111111111,0.0,0.8888888888888888,0.6666666666666666,0.0,1
1164,0.0,0.6470588235294117,0.1111111111111111,0.6875,1,0.0,0.0,0.75,0.787878787878788,0.29032258064516125,0.2,0,0,1,0,0,0,0.2830188679245283,0,0.0,0.2692307692307693,0.26666666666666666,0.15384615384615385,0.7222222222222222,0.0,0.0,0.30434782608695654,0.21212121212121213,0.0,0.0,0.0,1.0,0.0,0.5714285714285714,0
1165,0.0,0.6470588235294117,0.1111111111111111,0.125,0,0.875,0.0,0.42857142857142855,0.787878787878788,0.16129032258064516,0.2,0,0,0,1,0,0,0.3773584905660377,0,0.35000000000000003,0.42307692307692313,0.24444444444444446,0.42307692307692313,0.7222222222222222,0.0,0.21052631578947367,0.34782608695652173,0.24242424242424243,0.4,0.7777777777777777,0.0,0.5555555555555556,0.0,0.7142857142857142,1
1166,0.2,0.6470588235294117,0.2222222222222222,0.5,1,0.125,0.0,0.07142857142857142,0.787878787878788,0.29032258064516125,0.2,0,0,0,1,0,0,0.24528301886792453,0,0.2,0.2692307692307693,0.2,0.2692307692307693,0.611111111111111,0.0,0.15789473684210525,0.34782608695652173,0.36363636363636365,0.35000000000000003,0.611111111111111,0.0,0.5555555555555556,1.0,0.42857142857142855,0
1167,0.0,0.7647058823529411,0.2222222222222222,0.875,1,0.0,0.0,0.42857142857142855,0.3939393939393939,0.0,0.0,0,0,0,1,1,0,0.1132075471698113,0,0.0,0.23076923076923078,0.2,0.23076923076923078,0.6666666666666666,0.0,0.0,0.2608695652173913,0.33333333333333337,0.25,0.7222222222222222,0.0,0.0,0.6666666666666666,0.5714285714285714,1
1168,0.0,0.4117647058823529,0.2222222222222222,0.875,1,0.0,0.0,0.07142857142857142,0.0,0.06451612903225806,0.15555555555555556,1,0,0,1,0,1,0.05660377358490565,0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.7777777777777777,0.0,0.0,0.2608695652173913,0.21212121212121213,0.30000000000000004,0.7222222222222222,0.0,0.8888888888888888,0.6666666666666666,0.0,0
1169,0.0,0.0,0.1111111111111111,0.8125,1,0.0,0.0,0.42857142857142855,0.787878787878788,0.16129032258064516,0.15555555555555556,0,0,0,1,1,0,0.07547169811320753,0,0.0,0.19230769230769232,0.15555555555555556,0.15384615384615385,0.611111111111111,0.0,0.0,0.21739130434782608,0.18181818181818182,0.2,0.611111111111111,0.0,0.22222222222222232,0.0,0.14285714285714285,1
1170,0.0,0.0,0.1111111111111111,0.5,1,0.0,0.0,0.7857142857142857,0.3939393939393939,0.16129032258064516,0.15555555555555556,0,0,0,1,1,0,0.037735849056603765,0,0.0,0.19230769230769232,0.13333333333333333,0.19230769230769232,0.611111111111111,0.0,0.0,0.21739130434782608,0.15151515151515152,0.25,0.7222222222222222,0.0,0.5555555555555556,0.0,0.7142857142857142,1
1171,0.0,0.4117647058823529,0.4444444444444444,0.6875,1,0.0,0.0,0.0,0.3939393939393939,0.12903225806451613,0.06666666666666667,1,0,0,1,1,1,0.018867924528301883,0,0.0,0.3076923076923077,0.17777777777777778,0.2692307692307693,0.8333333333333333,0.0,0.0,0.34782608695652173,0.24242424242424243,0.35000000000000003,0.8333333333333333,0.0,0.3333333333333335,0.3333333333333333,0.7142857142857142,1
1172,0.0,0.7058823529411764,0.1111111111111111,0.375,1,0.0,0.0,0.6428571428571428,0.696969696969697,0.0,0.0,0,0,0,1,1,0,0.018867924528301883,0,0.0,0.19230769230769232,0.13333333333333333,0.038461538461538464,0.5555555555555556,0.0,0.0,0.21739130434782608,0.21212121212121213,0.05,0.6666666666666666,0.0,0.3333333333333335,0.3333333333333333,0.7142857142857142,0
1173,0.0,0.6470588235294117,0.1111111111111111,1.0,0,0.0,0.0,0.0,0.0,0.12903225806451613,0.22222222222222224,0,0,0,1,1,0,0.13207547169811323,0,0.0,0.19230769230769232,0.11111111111111112,0.15384615384615385,0.6666666666666666,0.0,0.0,0.21739130434782608,0.18181818181818182,0.25,0.6666666666666666,0.0,0.5555555555555556,0.0,0.7142857142857142,0
1174,0.0,0.47058823529411764,0.1111111111111111,0.8125,1,0.0,0.0,0.0,0.787878787878788,0.29032258064516125,0.2,1,0,0,1,1,0,0.09433962264150941,0,0.0,0.23076923076923078,0.24444444444444446,0.15384615384615385,0.7222222222222222,0.0,0.0,0.2608695652173913,0.33333333333333337,0.2,0.6666666666666666,0.0,0.5555555555555556,1.0,0.42857142857142855,1
1175,0.0,0.4117647058823529,0.4444444444444444,0.625,1,0.0,0.0,0.42857142857142855,0.0,0.16129032258064516,0.1111111111111111,1,0,0,1,1,0,0.018867924528301883,0,0.0,0.23076923076923078,0.15555555555555556,0.15384615384615385,0.611111111111111,0.0,0.0,0.2608695652173913,0.21212121212121213,0.15000000000000002,0.611111111111111,0.0,1.0,0.0,0.5714285714285714,0
1176,0.0,0.3529411764705882,0.2222222222222222,0.5625,1,0.0,0.0,0.75,0.787878787878788,0.16129032258064516,0.13333333333333333,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.23076923076923078,0.17777777777777778,0.23076923076923078,0.7222222222222222,0.0,0.0,0.2608695652173913,0.33333333333333337,0.25,0.6666666666666666,0.0,0.22222222222222232,0.0,0.14285714285714285,1
1177,0.0,0.0,0.2222222222222222,0.25,1,0.0,0.8,0.03571428571428571,0.0,0.29032258064516125,0.022222222222222223,1,0,0,1,1,0,0.07547169811320753,1,0.0,0.23076923076923078,0.15555555555555556,0.19230769230769232,0.7777777777777777,0.0,0.0,0.2608695652173913,0.18181818181818182,0.25,0.7777777777777777,0.0,1.0,0.0,0.5714285714285714,1
1178,0.6000000000000001,0.6470588235294117,0.1111111111111111,0.6875,1,0.0,0.0,0.75,0.787878787878788,0.29032258064516125,0.2,0,0,1,1,0,0,0.3962264150943396,0,0.0,0.2692307692307693,0.2888888888888889,0.11538461538461539,0.611111111111111,0.0,0.0,0.30434782608695654,0.42424242424242425,0.1,0.5555555555555556,0.0,1.0,0.0,0.5714285714285714,0
1179,0.0,0.47058823529411764,0.1111111111111111,0.75,1,0.0,0.0,0.7857142857142857,0.787878787878788,0.29032258064516125,0.2,0,0,0,1,0,1,0.037735849056603765,0,0.0,0.2692307692307693,0.24444444444444446,0.2692307692307693,0.6666666666666666,0.0,0.0,0.34782608695652173,0.33333333333333337,0.4,0.6666666666666666,0.0,0.5555555555555556,1.0,0.42857142857142855,1
1180,1.0000000000000002,0.6470588235294117,0.1111111111111111,0.6875,1,0.0,0.0,0.75,0.787878787878788,0.29032258064516125,0.2,0,0,0,1,0,0,0.3584905660377358,0,0.0,0.2692307692307693,0.26666666666666666,0.15384615384615385,0.611111111111111,0.0,0.0,0.30434782608695654,0.42424242424242425,0.15000000000000002,0.6666666666666666,0.0,1.0,0.0,0.5714285714285714,0
1181,0.0,0.3529411764705882,0.1111111111111111,0.3125,1,0.0,0.0,0.0,0.0,0.29032258064516125,0.2,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.19230769230769232,0.17777777777777778,0.15384615384615385,0.7222222222222222,0.08333333333333333,0.0,0.21739130434782608,0.30303030303030304,0.2,0.5555555555555556,0.0,0.5555555555555556,1.0,0.42857142857142855,1
1182,0.0,0.0,0.3333333333333333,0.6875,1,0.0,0.0,0.42857142857142855,0.3939393939393939,0.16129032258064516,0.1111111111111111,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.2692307692307693,0.2,0.2692307692307693,0.6666666666666666,0.0,0.0,0.34782608695652173,0.36363636363636365,0.30000000000000004,0.611111111111111,0.0,0.5555555555555556,0.0,0.7142857142857142,1
1183,0.0,0.9411764705882353,0.1111111111111111,0.3125,1,0.9375,0.0,0.42857142857142855,0.8181818181818182,0.29032258064516125,0.2,0,0,1,0,0,0,0.07547169811320753,0,0.35000000000000003,0.38461538461538464,0.33333333333333337,0.3076923076923077,0.7222222222222222,0.0,0.21052631578947367,0.3913043478260869,0.5151515151515151,0.25,0.7222222222222222,0.0,0.11111111111111116,0.3333333333333333,1.0,0
1184,0.0,0.0,0.2222222222222222,0.6875,1,0.0,0.0,0.42857142857142855,0.8181818181818182,0.935483870967742,0.9333333333333333,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.2692307692307693,0.22222222222222224,0.23076923076923078,0.7222222222222222,0.0,0.0,0.34782608695652173,0.33333333333333337,0.30000000000000004,0.611111111111111,0.0,0.4444444444444444,0.0,0.8571428571428571,0
1185,0.0,0.0,0.1111111111111111,0.5625,1,0.0,0.0,0.42857142857142855,0.3939393939393939,0.29032258064516125,0.2,0,0,0,1,0,1,0.018867924528301883,0,0.0,0.23076923076923078,0.24444444444444446,0.19230769230769232,0.611111111111111,0.0,0.0,0.2608695652173913,0.24242424242424243,0.30000000000000004,0.6666666666666666,0.0,1.0,0.0,0.5714285714285714,1
1186,0.2,0.1764705882352941,0.1111111111111111,0.6875,1,0.125,0.0,0.75,0.3939393939393939,0.29032258064516125,0.15555555555555556,1,0,0,1,0,0,0.5283018867924527,0,0.35000000000000003,0.42307692307692313,0.24444444444444446,0.42307692307692313,0.6666666666666666,0.0,0.3157894736842105,0.43478260869565216,0.36363636363636365,0.5,0.6666666666666666,0.0,0.6666666666666667,0.0,0.5714285714285714,0
1187,0.0,0.4117647058823529,0.1111111111111111,0.5,1,0.0,0.0,0.75,0.787878787878788,0.29032258064516125,0.15555555555555556,1,0,0,1,0,0,0.05660377358490565,0,0.0,0.19230769230769232,0.2,0.038461538461538464,0.5555555555555556,0.0,0.0,0.21739130434782608,0.30303030303030304,0.05,0.611111111111111,0.0,0.0,0.6666666666666666,0.5714285714285714,0
1188,0.0,0.4117647058823529,0.1111111111111111,0.625,1,0.0,0.0,0.42857142857142855,0.0,0.16129032258064516,0.15555555555555556,1,0,1,1,0,0,0.018867924528301883,0,0.0,0.23076923076923078,0.17777777777777778,0.23076923076923078,0.611111111111111,0.0,0.0,0.2608695652173913,0.30303030303030304,0.2,0.611111111111111,0.0,0.6666666666666667,0.0,0.5714285714285714,1
1189,0.0,0.0,0.1111111111111111,0.8125,1,0.0,0.0,0.0,0.3939393939393939,0.12903225806451613,0.08888888888888889,0,0,0,1,0,1,0.018867924528301883,0,0.0,0.23076923076923078,0.17777777777777778,0.23076923076923078,0.7777777777777777,0.0,0.0,0.2608695652173913,0.21212121212121213,0.30000000000000004,0.7222222222222222,0.0,0.4444444444444444,0.0,0.8571428571428571,1
1190,0.0,0.1764705882352941,0.2222222222222222,0.4375,1,0.125,0.0,0.6428571428571428,0.696969696969697,0.0,0.0,0,0,0,1,0,0,0.15094339622641512,0,0.0,0.19230769230769232,0.2,0.0,0.0,0.3333333333333333,0.0,0.21739130434782608,0.2727272727272727,0.0,0.0,0.25,0.3333333333333335,0.3333333333333333,0.7142857142857142,0
1191,0.0,0.0,0.6666666666666666,0.6875,1,0.0,0.0,0.0,0.0,0.12903225806451613,0.08888888888888889,1,0,0,1,0,0,0.037735849056603765,0,0.0,0.3076923076923077,0.2,0.2692307692307693,0.6666666666666666,0.0,0.0,0.34782608695652173,0.2727272727272727,0.35000000000000003,0.6666666666666666,0.0,0.3333333333333335,0.3333333333333333,0.7142857142857142,1
1192,0.0,0.0,0.1111111111111111,0.0625,1,0.0,0.0,0.42857142857142855,0.3939393939393939,0.22580645161290322,0.15555555555555556,1,0,0,1,0,1,0.018867924528301883,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.5714285714285714,1
1193,0.0,0.1764705882352941,0.1111111111111111,0.625,1,0.875,0.0,0.0,0.0,0.0967741935483871,0.13333333333333333,0,0,0,1,0,0,0.4150943396226415,0,0.6000000000000001,0.5,0.3111111111111111,0.5,0.7222222222222222,0.0,0.47368421052631576,0.5217391304347826,0.48484848484848486,0.6000000000000001,0.7777777777777777,0.0,0.6666666666666667,0.0,0.5714285714285714,1
1194,0.2,0.6470588235294117,0.1111111111111111,0.1875,1,0.0,0.0,0.7857142857142857,0.787878787878788,0.29032258064516125,0.2,0,0,0,1,0,0,0.22641509433962265,0,0.65,0.6923076923076923,0.4444444444444445,0.6923076923076923,0.8333333333333333,0.0,0.5789473684210527,0.5652173913043478,0.3939393939393939,0.65,0.8333333333333333,0.0,0.8888888888888888,0.6666666666666666,0.0,1
1195,0.0,0.4117647058823529,0.1111111111111111,0.9375,1,0.0,0.0,0.42857142857142855,0.3939393939393939,0.12903225806451613,0.15555555555555556,1,0,0,1,0,0,0.018867924528301883,0,0.0,0.2692307692307693,0.2,0.23076923076923078,0.611111111111111,0.0,0.0,0.30434782608695654,0.24242424242424243,0.35000000000000003,0.6666666666666666,0.0,0.6666666666666667,0.0,0.5714285714285714,0
1196,0.0,0.1764705882352941,0.1111111111111111,0.25,1,0.125,0.0,0.75,0.030303030303030304,0.29032258064516125,0.06666666666666667,0,0,0,0,0,0,0.1132075471698113,0,0.0,0.11538461538461539,0.06666666666666667,0.07692307692307693,0.5555555555555556,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.3333333333333335,0.3333333333333333,0.7142857142857142,0
1197,0.0,0.7058823529411764,0.1111111111111111,0.9375,1,0.0,0.0,0.0,0.787878787878788,0.16129032258064516,0.1111111111111111,1,0,0,1,0,0,0.07547169811320753,0,0.0,0.23076923076923078,0.17777777777777778,0.15384615384615385,0.6666666666666666,0.0,0.0,0.2608695652173913,0.3939393939393939,0.15000000000000002,0.5555555555555556,0.0,0.5555555555555556,1.0,0.42857142857142855,0
1198,0.0,0.0,0.1111111111111111,0.5625,1,0.0,0.0,0.0,0.3939393939393939,0.12903225806451613,0.08888888888888889,0,0,0,0,0,0,0.018867924528301883,0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.7777777777777777,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.8333333333333333,0.0,0.3333333333333335,0.3333333333333333,0.7142857142857142,1
1199,0.0,0.1764705882352941,0.1111111111111111,0.3125,1,0.875,0.0,0.0,0.3939393939393939,0.16129032258064516,0.1111111111111111,1,0,0,1,0,0,0.1132075471698113,0,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.8333333333333333,0.0,0.0,0.2608695652173913,0.24242424242424243,0.30000000000000004,0.8888888888888888,0.0,0.5555555555555556,0.0,0.7142857142857142,1
1200,0.0,0.0,0.1111111111111111,0.4375,1,0.0,0.0,0.0,0.3939393939393939,0.12903225806451613,0.08888888888888889,0,0,0,1,0,0,0.018867924528301883,0,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.8333333333333333,0.0,0.0,0.2608695652173913,0.21212121212121213,0.30000000000000004,0.7777777777777777,0.0,0.4444444444444444,0.0,0.8571428571428571,1
